transaction_id;date;from_account;to_account;amount_nok;jurisdiction;note;risk_flag
TX-0000001;2023-02-02;NO100001;LV900001;709410;CY;ordinær overføring;
TX-0000002;2023-03-03;NO100002;LV900002;479378;CY;ordinær overføring;
TX-0000003;2023-04-04;NO100003;LV900003;849206;NO;ordinær overføring;
TX-0000004;2023-05-05;NO100004;LV900004;173365;CY;ordinær overføring;
TX-0000005;2023-06-06;NO100005;LV900005;267039;MT;ordinær overføring;
TX-0000006;2023-07-07;NO100006;LV900006;105090;LV;ordinær overføring;
TX-0000007;2023-08-08;NO100007;LV900007;720644;NO;ordinær overføring;
TX-0000008;2023-09-09;NO100008;LV900008;128028;EE;ordinær overføring;
TX-0000009;2023-10-10;NO100009;LV900009;620103;NO;ordinær overføring;
TX-0000010;2023-11-11;NO100010;LV900010;430893;AE;ordinær overføring;
TX-0000011;2023-12-12;NO100011;LV900011;244978;LV;ordinær overføring;
TX-0000012;2023-01-13;NO100012;LV900012;127277;LV;ordinær overføring;
TX-0000013;2023-02-14;NO100013;LV900013;939397;MT;ordinær overføring;
TX-0000014;2023-03-15;NO100014;LV900014;150767;AE;ordinær overføring;
TX-0000015;2023-04-16;NO100015;LV900015;53488;NO;ordinær overføring;
TX-0000016;2023-05-17;NO100016;LV900016;645560;NO;ordinær overføring;
TX-0000017;2023-06-18;NO100017;LV900017;904324;CY;ordinær overføring;
TX-0000018;2023-07-19;NO100018;LV900018;100614;CY;ordinær overføring;
TX-0000019;2023-08-20;NO100019;LV900019;49875;MT;ordinær overføring;
TX-0000020;2023-09-21;NO100020;LV900020;430790;EE;ordinær overføring;
TX-0000021;2023-10-22;NO100021;LV900021;861262;NO;ordinær overføring;
TX-0000022;2023-11-23;NO100022;LV900022;165417;AE;ordinær overføring;
TX-0000023;2023-12-24;NO100023;LV900023;987972;AE;ordinær overføring;
TX-0000024;2023-01-25;NO100024;LV900024;749009;EE;ordinær overføring;
TX-0000025;2023-02-26;NO100025;LV900025;98296;EE;ordinær overføring;
TX-0000026;2023-03-27;NO100026;LV900026;544015;MT;ordinær overføring;
TX-0000027;2023-04-28;NO100027;LV900027;713857;NO;ordinær overføring;
TX-0000028;2023-05-01;NO100028;LV900028;849699;AE;ordinær overføring;
TX-0000029;2023-06-02;NO100029;LV900029;396495;AE;ordinær overføring;
TX-0000030;2023-07-03;NO100030;LV900030;115441;LV;ordinær overføring;
TX-0000031;2023-08-04;NO100031;LV900031;630555;MT;ordinær overføring;
TX-0000032;2023-09-05;NO100032;LV900032;461021;MT;ordinær overføring;
TX-0000033;2023-10-06;NO100033;LV900033;501032;LV;ordinær overføring;
TX-0000034;2023-11-07;NO100034;LV900034;816732;NO;ordinær overføring;
TX-0000035;2023-12-08;NO100035;LV900035;461145;AE;ordinær overføring;
TX-0000036;2023-01-09;NO100036;LV900036;326177;CY;ordinær overføring;
TX-0000037;2023-02-10;NO100037;LV900037;664040;CY;ordinær overføring;
TX-0000038;2023-03-11;NO100038;LV900038;49900;NO;ordinær overføring;
TX-0000039;2023-04-12;NO100039;LV900039;518137;LV;ordinær overføring;
TX-0000040;2023-05-13;NO100040;LV900040;397540;LV;ordinær overføring;
TX-0000041;2023-06-14;NO100041;LV900041;282109;LV;ordinær overføring;
TX-0000042;2023-07-15;NO100042;LV900042;532421;NO;ordinær overføring;
TX-0000043;2023-08-16;NO100043;LV900043;633851;AE;ordinær overføring;
