transaction_id;date;from_account;to_account;amount_nok;jurisdiction;note;risk_flag
TX-0000001;2023-02-02;NO100001;LV900001;668975;AE;ordinær overføring;
TX-0000002;2023-03-03;NO100002;LV900002;166246;CY;ordinær overføring;
TX-0000003;2023-04-04;NO100003;LV900003;365612;NO;ordinær overføring;
TX-0000004;2023-05-05;NO100004;LV900004;889748;LV;ordinær overføring;
TX-0000005;2023-06-06;NO100005;LV900005;417240;AE;ordinær overføring;
TX-0000006;2023-07-07;NO100006;LV900006;873766;EE;ordinær overføring;
TX-0000007;2023-08-08;NO100007;LV900007;597013;LV;ordinær overføring;
TX-0000008;2023-09-09;NO100008;LV900008;321950;MT;ordinær overføring;
TX-0000009;2023-10-10;NO100009;LV900009;626542;MT;ordinær overføring;
TX-0000010;2023-11-11;NO100010;LV900010;546147;CY;ordinær overføring;
TX-0000011;2023-12-12;NO100011;LV900011;64317;MT;ordinær overføring;
TX-0000012;2023-01-13;NO100012;LV900012;960728;EE;ordinær overføring;
TX-0000013;2023-02-14;NO100013;LV900013;744242;AE;ordinær overføring;
TX-0000014;2023-03-15;NO100014;LV900014;498338;CY;ordinær overføring;
TX-0000015;2023-04-16;NO100015;LV900015;672597;MT;ordinær overføring;
TX-0000016;2023-05-17;NO100016;LV900016;747465;AE;ordinær overføring;
TX-0000017;2023-06-18;NO100017;LV900017;519028;EE;ordinær overføring;
TX-0000018;2023-07-19;NO100018;LV900018;483760;CY;ordinær overføring;
TX-0000019;2023-08-20;NO100019;LV900019;49950;LV;ordinær overføring;
TX-0000020;2023-09-21;NO100020;LV900020;449229;LV;ordinær overføring;
TX-0000021;2023-10-22;NO100021;LV900021;482245;NO;ordinær overføring;
TX-0000022;2023-11-23;NO100022;LV900022;275393;LV;ordinær overføring;
TX-0000023;2023-12-24;NO100023;LV900023;810275;CY;ordinær overføring;
TX-0000024;2023-01-25;NO100024;LV900024;128198;LV;ordinær overføring;
TX-0000025;2023-02-26;NO100025;LV900025;834708;AE;ordinær overføring;
TX-0000026;2023-03-27;NO100026;LV900026;811330;AE;ordinær overføring;
TX-0000027;2023-04-28;NO100027;LV900027;447364;LV;ordinær overføring;
TX-0000028;2023-05-01;NO100028;LV900028;871871;CY;ordinær overføring;
TX-0000029;2023-06-02;NO100029;LV900029;885580;LV;ordinær overføring;
TX-0000030;2023-07-03;NO100030;LV900030;442053;EE;ordinær overføring;
TX-0000031;2023-08-04;NO100031;LV900031;907267;NO;ordinær overføring;
TX-0000032;2023-09-05;NO100032;LV900032;183604;NO;ordinær overføring;
TX-0000033;2023-10-06;NO100033;LV900033;697107;LV;ordinær overføring;
TX-0000034;2023-11-07;NO100034;LV900034;556553;AE;ordinær overføring;
TX-0000035;2023-12-08;NO100035;LV900035;707934;LV;ordinær overføring;
TX-0000036;2023-01-09;NO100036;LV900036;847958;AE;ordinær overføring;
TX-0000037;2023-02-10;NO100037;LV900037;575529;NO;ordinær overføring;
TX-0000038;2023-03-11;NO100038;LV900038;49950;CY;ordinær overføring;
TX-0000039;2023-04-12;NO100039;LV900039;549766;EE;ordinær overføring;
TX-0000040;2023-05-13;NO100040;LV900040;94452;MT;ordinær overføring;
TX-0000041;2023-06-14;NO100041;LV900041;488451;EE;ordinær overføring;
TX-0000042;2023-07-15;NO100042;LV900042;238699;MT;ordinær overføring;
TX-0000043;2023-08-16;NO100043;LV900043;315128;AE;ordinær overføring;
TX-0000044;2023-09-17;NO100044;LV900044;608805;MT;ordinær overføring;
TX-0000045;2023-10-18;NO100045;LV900045;849904;LV;ordinær overføring;
TX-0000046;2023-11-19;NO100046;LV900046;500099;NO;ordinær overføring;
TX-0000047;2023-12-20;NO100047;LV900047;539189;AE;ordinær overføring;
TX-0000048;2023-01-21;NO100048;LV900048;679023;CY;ordinær overføring;
TX-0000049;2023-02-22;NO100049;LV900049;245521;LV;ordinær overføring;
TX-0000050;2023-03-23;NO100050;LV900050;376572;NO;ordinær overføring;
TX-0000051;2023-04-24;NO100051;LV900051;974307;AE;ordinær overføring;
TX-0000052;2023-05-25;NO100052;LV900052;740551;LV;ordinær overføring;
TX-0000053;2023-06-26;NO100053;LV900053;222668;MT;ordinær overføring;
TX-0000054;2023-07-27;NO100054;LV900054;933023;NO;ordinær overføring;
TX-0000055;2023-08-28;NO100055;LV900055;591204;MT;ordinær overføring;
TX-0000056;2023-09-01;NO100056;LV900056;129481;CY;ordinær overføring;
TX-0000057;2023-10-02;NO100057;LV900057;49875;LV;splittet overføring - mulig strukturering;STRUCTURING
TX-0000058;2023-11-03;NO100058;LV900058;887162;CY;ordinær overføring;
TX-0000059;2023-12-04;NO100059;LV900059;994543;AE;ordinær overføring;
TX-0000060;2023-01-05;NO100060;LV900060;58809;AE;ordinær overføring;
TX-0000061;2023-02-06;NO100061;LV900061;909575;MT;ordinær overføring;
TX-0000062;2023-03-07;NO100062;LV900062;223017;NO;ordinær overføring;
TX-0000063;2023-04-08;NO100063;LV900063;499368;CY;ordinær overføring;
TX-0000064;2023-05-09;NO100064;LV900064;69461;LV;ordinær overføring;
TX-0000065;2023-06-10;NO100065;LV900065;154451;LV;ordinær overføring;
TX-0000066;2023-07-11;NO100066;LV900066;932971;AE;ordinær overføring;
TX-0000067;2023-08-12;NO100067;LV900067;203131;AE;ordinær overføring;
TX-0000068;2023-09-13;NO100068;LV900068;129796;NO;ordinær overføring;
TX-0000069;2023-10-14;NO100069;LV900069;884446;NO;ordinær overføring;
TX-0000070;2023-11-15;NO100070;LV900070;287144;CY;ordinær overføring;
TX-0000071;2023-12-16;NO100071;LV900071;219622;EE;ordinær overføring;
TX-0000072;2023-01-17;NO100072;LV900072;852638;CY;ordinær overføring;
TX-0000073;2023-02-18;NO100073;LV900073;73779;CY;ordinær overføring;
TX-0000074;2023-03-19;NO100074;LV900074;587174;AE;ordinær overføring;
TX-0000075;2023-04-20;NO100075;LV900075;169798;NO;ordinær overføring;
TX-0000076;2023-05-21;NO100076;LV900076;49950;LV;ordinær overføring;
TX-0000077;2023-06-22;NO100077;LV900077;576235;EE;ordinær overføring;
TX-0000078;2023-07-23;NO100078;LV900078;486563;LV;ordinær overføring;
TX-0000079;2023-08-24;NO100079;LV900079;746408;CY;ordinær overføring;
TX-0000080;2023-09-25;NO100080;LV900080;460696;EE;ordinær overføring;
TX-0000081;2023-10-26;NO100081;LV900081;235081;MT;ordinær overføring;
TX-0000082;2023-11-27;NO100082;LV900082;968691;MT;ordinær overføring;
TX-0000083;2023-12-28;NO100083;LV900083;68145;NO;ordinær overføring;
