transaction_id;date;from_account;to_account;amount_nok;jurisdiction;note;risk_flag
TX-0000001;2023-02-02;NO100001;LV900001;548625;LV;ordinær overføring;
TX-0000002;2023-03-03;NO100002;LV900002;590770;EE;ordinær overføring;
TX-0000003;2023-04-04;NO100003;LV900003;484408;EE;ordinær overføring;
TX-0000004;2023-05-05;NO100004;LV900004;49063;LV;ordinær overføring;
TX-0000005;2023-06-06;NO100005;LV900005;199549;LV;ordinær overføring;
TX-0000006;2023-07-07;NO100006;LV900006;322046;CY;ordinær overføring;
TX-0000007;2023-08-08;NO100007;LV900007;467472;CY;ordinær overføring;
TX-0000008;2023-09-09;NO100008;LV900008;698615;LV;ordinær overføring;
TX-0000009;2023-10-10;NO100009;LV900009;445686;LV;ordinær overføring;
TX-0000010;2023-11-11;NO100010;LV900010;279015;AE;ordinær overføring;
TX-0000011;2023-12-12;NO100011;LV900011;647707;EE;ordinær overføring;
TX-0000012;2023-01-13;NO100012;LV900012;127095;LV;ordinær overføring;
TX-0000013;2023-02-14;NO100013;LV900013;809529;EE;ordinær overføring;
TX-0000014;2023-03-15;NO100014;LV900014;230856;EE;ordinær overføring;
TX-0000015;2023-04-16;NO100015;LV900015;836800;LV;ordinær overføring;
TX-0000016;2023-05-17;NO100016;LV900016;85565;EE;ordinær overføring;
TX-0000017;2023-06-18;NO100017;LV900017;162492;CY;ordinær overføring;
TX-0000018;2023-07-19;NO100018;LV900018;756460;CY;ordinær overføring;
TX-0000019;2023-08-20;NO100019;LV900019;49950;LV;ordinær overføring;
TX-0000020;2023-09-21;NO100020;LV900020;286226;AE;ordinær overføring;
TX-0000021;2023-10-22;NO100021;LV900021;128934;CY;ordinær overføring;
TX-0000022;2023-11-23;NO100022;LV900022;899671;CY;ordinær overføring;
TX-0000023;2023-12-24;NO100023;LV900023;229615;AE;ordinær overføring;
TX-0000024;2023-01-25;NO100024;LV900024;344401;LV;ordinær overføring;
TX-0000025;2023-02-26;NO100025;LV900025;313260;AE;ordinær overføring;
TX-0000026;2023-03-27;NO100026;LV900026;50586;EE;ordinær overføring;
TX-0000027;2023-04-28;NO100027;LV900027;323550;NO;ordinær overføring;
TX-0000028;2023-05-01;NO100028;LV900028;995359;MT;ordinær overføring;
TX-0000029;2023-06-02;NO100029;LV900029;466040;AE;ordinær overføring;
TX-0000030;2023-07-03;NO100030;LV900030;589084;EE;ordinær overføring;
TX-0000031;2023-08-04;NO100031;LV900031;130450;AE;ordinær overføring;
TX-0000032;2023-09-05;NO100032;LV900032;126574;AE;ordinær overføring;
TX-0000033;2023-10-06;NO100033;LV900033;331180;LV;ordinær overføring;
TX-0000034;2023-11-07;NO100034;LV900034;263023;LV;ordinær overføring;
TX-0000035;2023-12-08;NO100035;LV900035;420703;CY;ordinær overføring;
TX-0000036;2023-01-09;NO100036;LV900036;250078;NO;ordinær overføring;
TX-0000037;2023-02-10;NO100037;LV900037;842170;CY;ordinær overføring;
TX-0000038;2023-03-11;NO100038;LV900038;49875;MT;ordinær overføring;
TX-0000039;2023-04-12;NO100039;LV900039;235255;AE;ordinær overføring;
TX-0000040;2023-05-13;NO100040;LV900040;940335;LV;ordinær overføring;
TX-0000041;2023-06-14;NO100041;LV900041;999802;AE;ordinær overføring;
TX-0000042;2023-07-15;NO100042;LV900042;243587;CY;ordinær overføring;
TX-0000043;2023-08-16;NO100043;LV900043;788775;NO;ordinær overføring;
TX-0000044;2023-09-17;NO100044;LV900044;74736;NO;ordinær overføring;
TX-0000045;2023-10-18;NO100045;LV900045;286931;AE;ordinær overføring;
TX-0000046;2023-11-19;NO100046;LV900046;530922;AE;ordinær overføring;
TX-0000047;2023-12-20;NO100047;LV900047;964376;LV;ordinær overføring;
TX-0000048;2023-01-21;NO100048;LV900048;570463;CY;ordinær overføring;
TX-0000049;2023-02-22;NO100049;LV900049;603731;MT;ordinær overføring;
TX-0000050;2023-03-23;NO100050;LV900050;345557;NO;ordinær overføring;
TX-0000051;2023-04-24;NO100051;LV900051;864527;EE;ordinær overføring;
TX-0000052;2023-05-25;NO100052;LV900052;876889;CY;ordinær overføring;
TX-0000053;2023-06-26;NO100053;LV900053;536879;AE;ordinær overføring;
TX-0000054;2023-07-27;NO100054;LV900054;58863;LV;ordinær overføring;
TX-0000055;2023-08-28;NO100055;LV900055;977749;MT;ordinær overføring;
TX-0000056;2023-09-01;NO100056;LV900056;174415;MT;ordinær overføring;
TX-0000057;2023-10-02;NO100057;LV900057;49950;CY;splittet overføring - mulig strukturering;STRUCTURING
TX-0000058;2023-11-03;NO100058;LV900058;865067;MT;ordinær overføring;
TX-0000059;2023-12-04;NO100059;LV900059;305980;AE;ordinær overføring;
TX-0000060;2023-01-05;NO100060;LV900060;954789;EE;ordinær overføring;
TX-0000061;2023-02-06;NO100061;LV900061;822328;NO;ordinær overføring;
TX-0000062;2023-03-07;NO100062;LV900062;921388;EE;ordinær overføring;
TX-0000063;2023-04-08;NO100063;LV900063;726459;AE;ordinær overføring;
TX-0000064;2023-05-09;NO100064;LV900064;718148;NO;ordinær overføring;
TX-0000065;2023-06-10;NO100065;LV900065;218981;AE;ordinær overføring;
TX-0000066;2023-07-11;NO100066;LV900066;734741;MT;ordinær overføring;
TX-0000067;2023-08-12;NO100067;LV900067;407616;AE;ordinær overføring;
TX-0000068;2023-09-13;NO100068;LV900068;550366;AE;ordinær overføring;
TX-0000069;2023-10-14;NO100069;LV900069;791598;NO;ordinær overføring;
TX-0000070;2023-11-15;NO100070;LV900070;710176;CY;ordinær overføring;
TX-0000071;2023-12-16;NO100071;LV900071;244061;LV;ordinær overføring;
